,total_pa,age,years_after_28,primary_position,bats,avg_lineup_position_,total_pa_,avg_lineup_position,ops_reg,k_rate_batter_reg,bb_rate_batter_reg,batter_avg_exp_ba_reg,batter_avg_xwoba_reg,batter_avg_woba_reg,babip_batter_reg,fly_balls_ratio_batter_reg,ground_balls_ratio_batter_reg,line_drives_ratio_batter_reg,popups_ratio_batter_reg,hr_fb_pct_batter_reg
92,370.0,39.0,11.0,1b,R,3.9219696071022083,466.625,4.780157613345157,0.6517199390386191,0.2292291608899906,0.065888610439086,0.330463711015824,0.363529399731796,0.2980855013252697,0.3157119888505945,0.16855829279340998,0.384535496992002,0.18134810853555983,0.020463251744657806,0.11739035573615805
93,2.0,26.0,0.0,2b,B,8.226627193896151,105.5,5.021789243444917,0.6268207428828316,0.14431436698891595,0.04856729249086344,0.2972641722905015,0.30020911131050704,0.2950195646213442,0.3028968737028385,0.15636602713177983,0.40482874634602833,0.24876369087532094,0.026279641189022332,0.04428552709232212
94,52.0,26.0,0.0,3b,R,8.420013172721852,162.125,5.174070185843233,0.5043007743974981,0.14647798699400827,0.05946225293091123,0.2804395560302125,0.2928453220699185,0.25314003684636516,0.22579402484399752,0.24096233863773744,0.37661012001824024,0.1787913445712382,0.04866537570374544,0.03536098603663018
95,0.0,24.0,0.0,c,R,8.75,9.375,7.0242474263825025,0.4611766368271695,0.25766388020366204,0.15828121731181335,0.2284251715578127,0.23536180308841984,0.2372542991185795,0.17674337131503318,0.23061805895110649,0.3792414657476575,0.05916939157037251,0.020009870326971532,0.060402721779415865
96,251.0,30.0,2.0,1b,L,7.005934080660928,120.125,4.780157613345157,0.599642881944544,0.27760402001791684,0.118479247938733,0.3114992464670959,0.34708066553822414,0.28564059193369223,0.24630745920554642,0.20672582274981094,0.2307564587576576,0.17448278756031793,0.05966070627165326,0.13750221915254457
97,233.0,23.0,0.0,3b,R,9.0,25.625,5.174070185843233,0.5747286976173166,0.28098395351424116,0.11633074354542189,0.2910474761244464,0.3458712357156659,0.26476940023507317,0.22912939819309763,0.24158728682787334,0.33037432228167724,0.07603436735487466,0.032304079441579495,0.1218588412602136
98,0.0,30.0,2.0,rf,L,8.278350515463918,12.125,4.5349214747568904,0.443707431124185,0.4405215200366863,0.09857971497448673,0.2991843717358854,0.30632820646342146,0.22887201886754927,0.2866162355487476,0.12262689091578731,0.26148063267462573,0.07218840714110922,0.01530094925923684,0.06403408343801546
99,15.0,30.0,2.0,lf,L,5.117514404308059,412.75,5.002857585924129,0.7008655809643585,0.24215710029637397,0.11387644457300665,0.327419002869148,0.36122121012096153,0.3219308442502705,0.3034274754028014,0.1947159766841776,0.2854560842573564,0.20667165988378425,0.03433894557266415,0.12290694539206436
100,0.0,24.0,0.0,cf,L,9.0,5.625,5.906513769866786,0.5070040225123773,0.23508893633582395,0.03670024249285014,0.2783465850997671,0.28995586840704707,0.25376478739172664,0.22622616020840847,0.21960496618341857,0.2823378820471102,0.2105586098839947,0.024356328117065406,0.07572097252908716
101,226.0,32.0,4.0,c,R,7.9971689385485725,273.5,7.0242474263825025,0.5922124036660628,0.2610553618597043,0.06786460502282698,0.3254328279324214,0.3659247738047156,0.280330100498578,0.27797198989538535,0.19204569944004085,0.3217108666200958,0.1625229635316983,0.03493785054814005,0.12310843748604959
102,197.0,29.0,1.0,lf,L,3.314316937449747,523.75,5.002857585924129,0.7666698189575321,0.17713688633344726,0.1358333517170185,0.33851844386575114,0.3864092471843036,0.35249167855528973,0.27689164560551544,0.2161539134563099,0.3141489137871766,0.1861677452605652,0.0662405259388699,0.18337819863321556
103,2.0,28.0,0.0,c,R,10.666666666666666,8.125,7.0242474263825025,0.48298937774948497,0.32982234498496316,0.03049847610341465,0.2953763783728425,0.30323724691997006,0.23604042284415852,0.28116110735864175,0.16924835027978327,0.3082168434379105,0.0648045717199318,0.06953461988192118,0.06615536194888405
104,95.0,26.0,0.0,c,R,8.574627097817803,184.75,7.0242474263825025,0.648486873420873,0.3759099777492893,0.08774857706907672,0.3710592036103423,0.43917099930814407,0.30085055398574495,0.32677038486361515,0.13528660193793354,0.24876047935357368,0.12775513806288863,0.05411280655517759,0.29845680113026607
105,0.0,27.0,1.0,c,L,8.692307692307692,31.125,7.0242474263825025,0.4541244622210162,0.2513195371052634,0.08374512107563503,0.24873449733269362,0.26076843774745473,0.22375550851076897,0.21671187883822723,0.16293033305557592,0.3488695324455712,0.12557550912060894,0.06464606932515618,0.024035685137137802
106,0.0,30.0,2.0,2b,R,8.833333333333334,6.0,5.021789243444917,0.6040975240265527,0.2906125047522923,0.0674259836582195,0.24487378771110738,0.2706499075460569,0.27083552645767983,0.2533797922632148,0.17447363599713864,0.3248115996637764,0.21186238359414802,0.024349629965297274,0.06196311108749683
107,0.0,29.0,1.0,rf,L,7.770236229287953,105.0,4.5349214747568904,0.5517170185955514,0.28903573664207505,0.05511979653580073,0.2914583242181784,0.33201400185241076,0.2519954659808126,0.2379439776499483,0.17299006432327546,0.2418998480503032,0.15147906418660714,0.11508261435994398,0.11808582565211961
108,450.0,35.0,7.0,2b,R,6.018081463990555,317.625,5.021789243444917,0.7195131898670604,0.18852146471065542,0.06274059921035383,0.3442667773459709,0.3708844195402681,0.3348927935307586,0.3364095208443881,0.19622195456128436,0.3461529352879948,0.21853139349234363,0.027093403716575575,0.08847858958124896
109,377.0,33.0,5.0,rf,L,7.10672914369717,226.75,4.5349214747568904,0.5908110294725261,0.20137618567692875,0.07362751939131854,0.293651800161405,0.3198136782759352,0.2827430473847518,0.2531340089591474,0.15213535552825794,0.3716921782103927,0.1602884955534258,0.08261417241529224,0.11844166734044759
110,0.0,29.0,1.0,3b,B,8.682926829268293,43.875,5.174070185843233,0.45186409845268916,0.3448620680587956,0.0703351206358781,0.30151827826599625,0.3046760009890072,0.21734712837729914,0.23675571653709607,0.17131870650841832,0.2923272747077349,0.11080215668181105,0.05601610744091234,0.06797349956770979
111,84.0,24.0,0.0,2b,B,7.469724826867684,111.0,5.021789243444917,0.4679177568484331,0.2333770478644415,0.067816257071038,0.25185338727220413,0.2574171424359694,0.22040527775522328,0.19003498662793375,0.16249287597786327,0.3538887765040691,0.16262749787792374,0.07364813592634573,0.11061719156864194
112,0.0,26.0,1.0,1b,R,7.538461538461537,18.0,4.780157613345157,0.3763590348274426,0.29283491324964556,0.05216156079712905,0.2545292071021276,0.28147332464080393,0.17809342539187412,0.16743066630750486,0.21324134587007879,0.20618651147128247,0.14018602714486192,0.11271619126434096,0.04607708103347128
113,144.0,35.0,7.0,lf,R,5.4540395596612665,486.875,5.002857585924129,0.7414471139745967,0.18787522978157098,0.06139137935527022,0.328413599515216,0.3772570026864486,0.3335457345414618,0.2938323640964654,0.19000286978870956,0.3462156209171497,0.1928884040576672,0.06703254903608391,0.18867627236025208
114,0.0,31.0,3.0,c,B,8.763336027480298,88.375,7.0242474263825025,0.4268770414589268,0.3381945732575919,0.07791477910422823,0.289162236714182,0.31235439960909256,0.20776236265724995,0.22167783781002126,0.16183189252764757,0.3057679878558602,0.10940140211182273,0.051245953044627014,0.058418501602329996
115,350.0,27.0,0.0,1b,L,5.307848516607274,491.75,4.780157613345157,0.7347586103510002,0.20228526020078877,0.08193198972991238,0.33913604142757775,0.4113579406744605,0.33029671956778095,0.23064939644816235,0.2163460511658854,0.3077738927163968,0.16756157798222415,0.0743567217939945,0.2641082684426063
116,6.0,26.0,0.0,3b,R,8.0,9.375,5.174070185843233,0.460231186711288,0.2942701618346877,0.030443757988072754,0.24144897087382058,0.26543582101743335,0.2619000265877646,0.24554914637105446,0.19946856758981715,0.32702935326676164,0.10643070533091661,0.019304826249935195,0.061544681138909124
117,600.0,24.0,0.0,rf,L,3.28125,333.75,4.5349214747568904,0.7069220285183737,0.24514813588377338,0.12121971252823044,0.32757504306725,0.38806165904871426,0.3130423365762278,0.2583974133977543,0.23752060385107565,0.2882383309887285,0.15182113148479207,0.049822253863687514,0.16445821414763798
118,173.0,22.0,0.0,2b,R,8.454545454545455,22.5,5.021789243444917,0.4284022463738579,0.30715409281000783,0.036061302554196824,0.29174661653371825,0.34639487737942415,0.20960044434930572,0.16443731635432163,0.19985938446878554,0.3666878766287473,0.0811485498412556,0.03311647536274223,0.14166836131811555
119,0.0,29.0,1.0,c,R,9.106675077785024,107.75,7.0242474263825025,0.5157052255748961,0.2922742197598904,0.0235059201672489,0.30185820628836213,0.322157358496294,0.24159805032980303,0.2802425014288242,0.1551934822536823,0.2961536733135535,0.16590858633664932,0.0684298963528083,0.11251943624393321
120,103.0,26.0,0.0,rf,R,9.234567901234568,135.625,4.5349214747568904,0.6323272093563749,0.20386795399557867,0.05644926306800416,0.3007370852916735,0.3102336897727551,0.30124513044370976,0.32390348824015863,0.19236873474150978,0.40068033369960526,0.16765684418610347,0.025618104870710968,0.007797928383118328
121,62.0,23.0,0.0,lf,R,6.688560653676933,231.25,5.002857585924129,0.6445108634549028,0.33877726412194814,0.04369051733491443,0.32374327975688655,0.3622626724400466,0.294172469318209,0.32731320722921164,0.13707532311723708,0.2694232932448319,0.16148393438358738,0.0645078059699678,0.21674420534778235
122,176.0,35.0,7.0,rf,L,6.099658216261845,333.25,4.5349214747568904,0.6012611164767386,0.29835604148005396,0.06781427233980211,0.33672355698533857,0.39153735474225704,0.27389337272167563,0.26738426509183466,0.1799274957463209,0.2558381246953184,0.17621343167276704,0.05910633558180123,0.171584440244514
123,0.0,30.0,2.0,1b,R,4.810186579651941,280.125,4.780157613345157,0.7384451248971821,0.18276265849975212,0.059446614286134,0.31194314888639635,0.34426597502422124,0.33306146607318515,0.2906971310287432,0.18873378201828342,0.3615299088139976,0.18284179103441797,0.06339129957710225,0.20104333088842363
124,206.0,33.0,5.0,lf,R,7.525362822831179,138.25,5.002857585924129,0.654499483253288,0.2375995019114153,0.036278427367354565,0.294550901517883,0.33590962728135737,0.30632508230191163,0.25450747165197296,0.22413840725171852,0.26870165680825525,0.13835197690440193,0.09663732815492464,0.1878918198820124
125,145.0,32.0,4.0,c,R,9.037469826640333,162.75,7.0242474263825025,0.6232001661605174,0.2180561447268413,0.05752782413625818,0.2919493543507245,0.3079995983059588,0.28950676298090594,0.281993475259903,0.18862288818197934,0.35497105824841446,0.17277750901157216,0.04803008930167391,0.11778648711921934
126,319.0,35.0,7.0,ss,L,5.836936505322415,491.125,5.1327474351055535,0.7348268694111925,0.20487783690300598,0.08383181992025714,0.31145922855379854,0.3601586372442522,0.3378027651995279,0.30242611868064895,0.19640976912352862,0.33813414598612723,0.16971226726765518,0.05748131956414085,0.1618877548249891
127,232.0,25.0,0.0,3b,L,6.555555555555556,158.75,5.174070185843233,0.5461270303193928,0.19758860199312145,0.10954277264780787,0.286512105222111,0.30125695229942206,0.26937515363722464,0.2424393752301883,0.19907600305790885,0.2772147801916159,0.1941554225276683,0.08942914634776719,0.049469397754387176
128,72.0,29.0,1.0,1b,L,8.550462780929557,117.125,4.780157613345157,0.632915826170907,0.18513984036636105,0.07533032465370698,0.28725260180545986,0.3029279433597537,0.30964093170123314,0.2647898460341564,0.1818264248014715,0.33375287986663355,0.16546636008033078,0.07374786782242676,0.13764399479033645
129,0.0,25.0,1.0,3b,R,9.63157894736842,15.0,5.174070185843233,0.5300627026109004,0.26150667881868184,0.0781314510539273,0.359216127302738,0.38093984892038285,0.24605314410995582,0.2742448592106056,0.19150992484707297,0.18015369901183628,0.28849031269983955,0.05441588440768143,0.044235239568590934
130,210.0,32.0,4.0,ss,R,6.629561558247021,211.5,5.1327474351055535,0.6237565284136701,0.22815250269516793,0.06104416470179016,0.26806177773562834,0.2805699689857797,0.29167345188850546,0.2759201254332472,0.16850885515539366,0.3771660436477178,0.15368025104368851,0.05084259617584702,0.1072091133972675
131,665.0,28.0,0.0,1b,R,2.680885655697686,625.625,4.780157613345157,0.7578926977232746,0.15795473221762826,0.05918686366435509,0.332454656366271,0.36326617412007983,0.3574131239183416,0.3080544126434887,0.16966705010185296,0.37807125337080805,0.2067526726738245,0.043585320566953405,0.19483599022106257
132,303.0,25.0,0.0,cf,L,5.625,148.75,5.906513769866786,0.5865060006085394,0.28047362568174394,0.12448741513161969,0.2781767555884292,0.32026025668379987,0.2679430950636559,0.21891588378093527,0.2549442850969755,0.1747424276369283,0.16978207143053411,0.07682721329753651,0.09650441756777935
133,0.0,29.0,1.0,c,R,8.276249024199844,152.5,7.0242474263825025,0.6559049429114736,0.2568502747804929,0.09460503173877653,0.2878328426969159,0.2993564583552239,0.2987096823458567,0.2704549069338808,0.15270309700301415,0.32855286071440787,0.18963649421256,0.04917932185676076,0.1813962033574915
134,342.0,26.0,0.0,rf,L,6.30368319107095,323.375,4.5349214747568904,0.7282091594684668,0.21292403815950744,0.07099559229216008,0.29999779631747425,0.3414045951472389,0.32430112105680503,0.2709410318275623,0.18953634176834536,0.3238988583431507,0.17460304889194922,0.07960062806682765,0.2412239060965933
135,174.0,24.0,0.0,c,R,8.614978771228772,45.5,7.0242474263825025,0.5136237641339467,0.24166174807777507,0.05000579205658052,0.29998245305320864,0.3215528286313555,0.2382035752441501,0.24788212188847636,0.20254319140692284,0.3244576876630757,0.14399041358766426,0.0821616137384822,0.07344946963342958
136,241.0,27.0,0.0,c,R,8.846514008680806,251.75,7.0242474263825025,0.565831079139045,0.21111555317595962,0.09114037974238486,0.2887248313771891,0.3031592370045908,0.27109615612103666,0.255171025608228,0.167065108551751,0.3520765145596291,0.13765796305119174,0.08865463671344019,0.07570434726672537
137,80.0,25.0,1.0,c,L,8.885714285714286,36.75,7.0242474263825025,0.5243484798590574,0.28931540785455423,0.06348005985286981,0.3049173374158395,0.34686903158298404,0.23895918981627734,0.21181765829556992,0.18953416201410347,0.291305694294353,0.14751840328520807,0.06557226074132247,0.1761337303766745
138,0.0,26.0,0.0,1b,L,5.554791383953517,114.875,4.780157613345157,0.6803722814349609,0.36588281964331043,0.07882974680570565,0.3650032097326768,0.45987574702642076,0.3016362776560009,0.2631187975089752,0.16939934532284165,0.25086558791865465,0.13554090912699399,0.033223725721695546,0.31805163320489255
139,0.0,25.0,1.0,c,R,7.476190476190477,28.875,7.0242474263825025,0.6870506222897782,0.14624112997572372,0.04502708483711633,0.32647297409279874,0.3410962217902888,0.3054769166001352,0.31101040972163146,0.14386454979923782,0.310553748554531,0.27852455980172885,0.11216136414094581,0.11087200370713221
140,89.0,29.0,1.0,rf,R,6.056568164018796,218.0,4.5349214747568904,0.6747827839577372,0.2692552961014719,0.11631469784277161,0.279060367428561,0.3418952713145972,0.3119774389392449,0.20268574861952626,0.23777719885095372,0.26421826651847785,0.09929729132420842,0.0820851171130237,0.23957101639043266
141,0.0,37.0,9.0,3b,B,6.3181818181818175,131.625,5.174070185843233,0.6753644759250539,0.22766794932386922,0.09926901387797653,0.2969783084758281,0.32446947799233034,0.306650048543086,0.28340912665278256,0.20797244764211248,0.3172309017618276,0.16101512453161512,0.06069995884605896,0.11022656754892457
142,614.0,24.0,0.0,2b,L,6.636127475045001,424.375,5.021789243444917,0.7616491705316644,0.21006518207225666,0.054129108169409884,0.3144196055522489,0.34819791423650287,0.35435738452305576,0.33443466873424527,0.15694013644763405,0.36095628876198677,0.16765179088277826,0.05556695578969487,0.2069682931904026
143,372.0,23.0,0.0,2b,L,7.5,23.125,5.021789243444917,0.7700421476143899,0.16699511296978536,0.057482162497436914,0.27895146001672283,0.27292644943694344,0.38272043447487664,0.38667166854607377,0.1058942552901141,0.43726941587826723,0.1745833439717674,0.056507537814998766,0.024234461225332092
144,528.0,28.0,0.0,ss,L,2.6257297882450503,563.625,5.1327474351055535,0.7946484828425089,0.15743243232974963,0.08699241443471104,0.3484379817941835,0.4172102767699804,0.35122505282723887,0.26802517363938894,0.23414527996689344,0.34313191705074353,0.21001444068648967,0.031052459361027435,0.22167676697636754
145,0.0,32.0,4.0,3b,R,7.504819040125884,155.0,5.174070185843233,0.6091228146927715,0.2326883348523352,0.05429768138174089,0.25495860200448395,0.28236804020125406,0.2825913555572984,0.24566882855517186,0.20273250439428114,0.319805984855016,0.13578622427582293,0.09129448984579375,0.15430494581145845
146,591.0,32.0,4.0,lf,R,4.842592592592593,394.875,5.002857585924129,0.6780312776496412,0.23672679874663394,0.06738827063550745,0.34141026479525044,0.4142981764834233,0.29939983196930475,0.2513402794107937,0.22702780642886988,0.28328935107856545,0.16502392476559163,0.07138121746754747,0.2034964478574233
147,384.0,24.0,0.0,2b,L,2.7054674919187507,341.375,5.021789243444917,0.7778957819235961,0.2788068929693979,0.07576091178705277,0.3366932444534362,0.4062093644841588,0.34122476440970384,0.306625827072249,0.200170689871463,0.31136786904236335,0.14838473819433587,0.03329161399055277,0.24459723802607247
148,0.0,30.0,2.0,3b,B,8.942857142857143,36.375,5.174070185843233,0.678092080019085,0.1354715063776105,0.08308468933120351,0.29080159703983793,0.29360324329171883,0.3015475923190118,0.27788332296932533,0.21598371423190332,0.3311431287784822,0.2542917389601632,0.06733843062230795,0.0676538604370355
